	PC1	PC2	smtsd	lib_size
SRR1500822	22.829201952560375	-32.69811836003633	Skin - Sun Exposed (Lower leg)	166988.9966895313
SRR1453615	-18.558737250818385	-34.76260672631478	Skin - Sun Exposed (Lower leg)	177208.84878839142
SRR1329400	4.54872029384914	-33.76165343385308	Skin - Sun Exposed (Lower leg)	172967.63056972963
SRR660883	-80.5990372528923	-42.56400133294237	Skin - Sun Exposed (Lower leg)	186621.28851903504
SRR816201	-66.86589265404238	-32.8390797684515	Skin - Sun Exposed (Lower leg)	187120.6167435287
SRR1308756	-20.22213326644545	-29.15170222751707	Skin - Sun Exposed (Lower leg)	177098.75306175963
SRR1343898	-39.597952618199656	-19.51111240760145	Skin - Sun Exposed (Lower leg)	180807.80507903005
SRR1431969	-3.5224573194864757	-21.593057249587577	Skin - Sun Exposed (Lower leg)	174348.0465957882
SRR660474	-105.72652099852043	-43.11846632121974	Skin - Sun Exposed (Lower leg)	190156.03166398942
SRR1445723	6.054187676759832	-21.623819168278196	Skin - Sun Exposed (Lower leg)	173159.4448589353
SRR1332879	-65.98486741146154	-35.729830355067406	Skin - Sun Exposed (Lower leg)	182020.7376104084
SRR1082104	-15.966975457729788	-24.084279546766123	Skin - Sun Exposed (Lower leg)	175936.66746838865
SRR1362438	-52.224616348541204	-34.8772026408018	Skin - Sun Exposed (Lower leg)	180778.91936846045
SRR1337585	7.074839984199863	-30.15988059369875	Skin - Sun Exposed (Lower leg)	171768.2573722127
SRR607807	-30.640179053359233	-48.80513094683745	Skin - Sun Exposed (Lower leg)	177345.63858791598
SRR600493	29.216863759419308	-22.895209918163058	Skin - Sun Exposed (Lower leg)	173573.3779549612
SRR1415811	-12.237526799702291	-35.79231276217971	Skin - Sun Exposed (Lower leg)	171089.24420999511
SRR1397813	-1.4965572221824872	-34.20113838623494	Skin - Sun Exposed (Lower leg)	173076.78744593856
SRR1074041	-68.11221928944666	-37.50586605716847	Skin - Sun Exposed (Lower leg)	184448.86354346733
SRR664935	35.31599063366284	-25.094016058377346	Skin - Sun Exposed (Lower leg)	167454.10096742233
SRR1349875	-3.0539875203773046	-30.457259259632085	Skin - Sun Exposed (Lower leg)	174259.8088594234
SRR1479349	24.356192213732946	-24.798052270974395	Skin - Sun Exposed (Lower leg)	168623.50532286055
SRR656275	29.130121032513824	-18.643781344046907	Skin - Sun Exposed (Lower leg)	169820.6009877787
SRR819894	-109.33004394302205	-26.569435197573295	Skin - Sun Exposed (Lower leg)	195904.3468067372
SRR1477930	-22.78124400797018	-35.423034067288945	Skin - Sun Exposed (Lower leg)	176396.20322915178
SRR657516	-70.76391869321957	-39.75929059458079	Skin - Sun Exposed (Lower leg)	181936.1041071376
SRR1357595	-14.611723711156033	-25.56082332424155	Skin - Sun Exposed (Lower leg)	175422.38433837
SRR813752	-96.63796872775346	-37.73980073912662	Skin - Sun Exposed (Lower leg)	191316.02577865403
SRR818573	-81.37227898046119	-32.948118996110765	Skin - Sun Exposed (Lower leg)	189226.83263635187
SRR1479394	-5.736425717743569	-21.1700134338003	Skin - Sun Exposed (Lower leg)	175995.07402546672
SRR654945	61.98710585966814	-15.049629533116898	Skin - Sun Exposed (Lower leg)	165275.48451390094
SRR1385211	-26.618056274627083	-30.74184727481262	Skin - Sun Exposed (Lower leg)	177212.0732282558
SRR1310353	1.0959794253830637	-19.3438046690971	Skin - Sun Exposed (Lower leg)	173855.45860050322
SRR659104	-30.662184102754114	-23.55198582341322	Skin - Sun Exposed (Lower leg)	179232.62767719454
SRR1436925	-45.465703270981194	-29.82208808218745	Skin - Sun Exposed (Lower leg)	181324.27520185392
SRR660354	31.397764221915537	-26.922606411054364	Skin - Sun Exposed (Lower leg)	169639.45632403364
SRR1322981	4.172292069864278	-30.91550106982862	Skin - Sun Exposed (Lower leg)	172312.93953029125
SRR1362159	25.184582081079796	-29.649016510813116	Skin - Sun Exposed (Lower leg)	166757.48812455343
SRR1478479	-11.144836555077585	-24.621792952354134	Skin - Sun Exposed (Lower leg)	175593.72172232153
SRR1401358	-34.252609062632665	-26.250097664346242	Skin - Sun Exposed (Lower leg)	180478.9419250504
SRR1332946	-72.64180763692968	-37.78107818305129	Skin - Sun Exposed (Lower leg)	187137.7825122516
SRR1468766	7.78427396865577	-34.636310143337205	Skin - Sun Exposed (Lower leg)	171123.69005233728
SRR1470291	-1.5977538196583319	-32.250759078849214	Skin - Sun Exposed (Lower leg)	170743.45492364845
SRR1374757	-32.74382227333213	-29.732612277556097	Skin - Sun Exposed (Lower leg)	178063.569789202
SRR1094265	-25.997138504371865	-31.02357116055587	Skin - Sun Exposed (Lower leg)	179495.08114789223
SRR813371	-39.48160323185113	-32.23175586870477	Skin - Sun Exposed (Lower leg)	179607.59188195068
SRR1447082	-33.10136802539332	-20.700406779137083	Skin - Sun Exposed (Lower leg)	179543.43066635486
SRR1396944	23.696697716892146	-33.94931138257315	Skin - Sun Exposed (Lower leg)	167219.74638768873
SRR1328692	-0.4229308839892197	-37.10950611122652	Skin - Sun Exposed (Lower leg)	172897.57481064418
SRR1479888	-78.15189216900905	-35.01179477230888	Skin - Sun Exposed (Lower leg)	188220.18665529162
SRR1376786	19.94756411852943	-26.233060746381316	Skin - Sun Exposed (Lower leg)	168747.48931475903
SRR664900	19.06831166433705	-16.264960970801233	Skin - Sun Exposed (Lower leg)	172114.06590619683
SRR1360630	-29.055039043186458	-22.716097266664924	Skin - Sun Exposed (Lower leg)	178509.99594017328
SRR615419	-64.34892768128648	-18.75276512385004	Skin - Sun Exposed (Lower leg)	187377.36287733327
SRR655289	68.29924412449685	-13.526450278073918	Skin - Sun Exposed (Lower leg)	163310.35434345488
SRR601068	-33.06462703673644	-18.641920877847596	Skin - Sun Exposed (Lower leg)	185873.5732057053
SRR1326496	-11.35789439887754	-26.813688970832732	Skin - Sun Exposed (Lower leg)	173690.539674307
SRR1331661	-31.457657169250133	-31.251954259002105	Skin - Sun Exposed (Lower leg)	179875.329314829
SRR1452981	-146.89412057274737	-40.817359998032465	Skin - Sun Exposed (Lower leg)	199650.90210776564
SRR1353353	-26.774796990294586	-29.534996974946857	Skin - Sun Exposed (Lower leg)	179426.0705649076
SRR1332526	-56.508014914007454	-31.83921299107949	Skin - Sun Exposed (Lower leg)	183722.25271848953
SRR1364848	-7.085301022425928	-26.083248994499254	Skin - Sun Exposed (Lower leg)	176259.9005659328
SRR1365332	-20.53427775794801	-33.586610953415224	Skin - Sun Exposed (Lower leg)	176965.9234758604
SRR612659	100.72240714013034	-12.124884677172819	Skin - Sun Exposed (Lower leg)	157669.90576502075
SRR1445064	-25.251805640560868	-28.379870465558575	Skin - Sun Exposed (Lower leg)	180315.19384254073
SRR1416495	-16.759597985955764	-29.09674538860435	Skin - Sun Exposed (Lower leg)	177304.955168506
SRR1326821	-54.84501522270259	-26.696492868795904	Skin - Sun Exposed (Lower leg)	183681.89788382078
SRR1308920	19.559384925631814	-36.17342375393206	Skin - Sun Exposed (Lower leg)	170029.8407990424
SRR1399394	-15.518961618626323	-29.321312123798453	Skin - Sun Exposed (Lower leg)	175396.97735245206
SRR1466154	10.337392607546805	-29.83213800075821	Skin - Sun Exposed (Lower leg)	170485.24164878833
SRR1467058	-49.90384409922803	-48.74636720288414	Skin - Sun Exposed (Lower leg)	179652.11014710309
SRR817210	-109.9768226870274	-45.382901401641774	Skin - Sun Exposed (Lower leg)	193958.75656262576
SRR658338	47.140190486616596	-9.47507339039838	Skin - Sun Exposed (Lower leg)	168311.48079773173
SRR1434117	-18.444890019663628	-22.050814757676857	Skin - Sun Exposed (Lower leg)	178998.83280455528
SRR656794	-141.94919674533503	-46.12864859425781	Skin - Sun Exposed (Lower leg)	198843.66534486404
SRR812060	-25.617093966994013	-27.843451588991957	Skin - Sun Exposed (Lower leg)	178636.8521100399
SRR607911	11.935249817839962	-24.271551749232007	Skin - Sun Exposed (Lower leg)	168761.06387604203
SRR1471713	-60.43450968441532	-35.457895664405626	Skin - Sun Exposed (Lower leg)	184233.82276883256
SRR613663	-20.459965178626476	-25.32378067791494	Skin - Sun Exposed (Lower leg)	177747.35216103191
SRR817353	-47.33347814516629	-31.048923671507886	Skin - Sun Exposed (Lower leg)	177380.32184150413
SRR1102467	0.17012842730951985	-39.553250863697556	Skin - Sun Exposed (Lower leg)	175518.82776265775
SRR1479595	-24.195754032785935	-30.71882601819821	Skin - Sun Exposed (Lower leg)	179083.80436202674
SRR615623	7.165743809278519	-13.161944271556594	Skin - Sun Exposed (Lower leg)	173651.29829288425
SRR1077479	22.613121312890065	-34.60079350172573	Skin - Sun Exposed (Lower leg)	166676.35663712904
SRR1098903	-15.8238068169521	-25.812384944813978	Skin - Sun Exposed (Lower leg)	177992.99940382288
SRR1081886	-22.254789034534195	-28.74356026555493	Skin - Sun Exposed (Lower leg)	178257.4545639635
SRR816653	-104.98594144198321	-41.19844016087363	Skin - Sun Exposed (Lower leg)	189865.5591659624
SRR2165033	-149.25860780873828	-36.94896251273011	Skin - Sun Exposed (Lower leg)	199258.9396626157
SRR1350175	-44.46597000854651	-34.79535079466244	Skin - Sun Exposed (Lower leg)	181323.3598419343
SRR1317155	-14.26861735364914	-36.90255139680457	Skin - Sun Exposed (Lower leg)	176996.0774288809
SRR1308822	5.410023717729954	-30.906598036980256	Skin - Sun Exposed (Lower leg)	171776.43105785272
SRR1460257	-15.015938579656744	-27.044629387037702	Skin - Sun Exposed (Lower leg)	175995.49852099083
SRR614659	81.3721122861298	-8.02030877906387	Skin - Sun Exposed (Lower leg)	160840.1784890481
SRR1359546	-7.056715935538256	-20.10582752673829	Skin - Sun Exposed (Lower leg)	174932.78416452522
SRR1403177	-35.4715949505046	107.99051312719209	Skin - Sun Exposed (Lower leg)	177153.57048018798
SRR1477316	-21.627138536831065	-31.578566440919744	Skin - Sun Exposed (Lower leg)	177371.79499675907
SRR1410310	-70.61833296859392	-35.76794687393148	Skin - Sun Exposed (Lower leg)	187126.46515219106
SRR1415113	38.26997205225073	-30.99615708140683	Skin - Sun Exposed (Lower leg)	166895.4169608266
SRR1375820	-33.63104998211481	-34.80023834102237	Skin - Sun Exposed (Lower leg)	181257.16639495108
SRR1441378	1.5327188657497728	-22.78224937553422	Skin - Sun Exposed (Lower leg)	174348.66926943453
SRR1419297	17.81824591128486	-23.000209023660304	Skin - Sun Exposed (Lower leg)	170819.7518762789
SRR1101200	52.017292682762424	-28.303283826845856	Skin - Sun Exposed (Lower leg)	163354.0449607325
SRR602082	-44.98238447249337	-37.75989474875368	Skin - Sun Exposed (Lower leg)	180230.94700173775
SRR1499917	-68.76238896969907	-34.22918278085982	Skin - Sun Exposed (Lower leg)	186480.3081387337
SRR1079118	-50.78524552028443	-30.480762482817987	Skin - Sun Exposed (Lower leg)	182008.42711059772
SRR1081864	-34.09950739146802	-31.95597765404037	Skin - Sun Exposed (Lower leg)	180271.16509650473
SRR1324564	-14.909617477061982	-38.18415272556981	Skin - Sun Exposed (Lower leg)	175104.046696403
SRR613783	-36.30146718686454	-23.75315118998935	Skin - Sun Exposed (Lower leg)	182716.79869110134
SRR1473959	6.398963076606365	-23.6715657273932	Skin - Sun Exposed (Lower leg)	173114.1546459947
SRR655471	-5.365117399497411	-20.14137589181424	Skin - Sun Exposed (Lower leg)	176199.9810575526
SRR612994	93.07540885055771	-17.89303608557439	Skin - Sun Exposed (Lower leg)	156901.81681581
SRR1477591	-46.400891009775094	-41.5792918331603	Skin - Sun Exposed (Lower leg)	180720.91637775913
SRR1400467	-23.261055033426583	-28.80403615183091	Skin - Sun Exposed (Lower leg)	179460.04229905747
SRR814727	12.035092880979645	-44.4867327023683	Skin - Sun Exposed (Lower leg)	172097.7577298629
SRR1475761	-23.855304298735195	-34.99375048771033	Skin - Sun Exposed (Lower leg)	177558.96751803084
SRR1403893	-22.60964367002993	-35.25289666301054	Skin - Sun Exposed (Lower leg)	178718.3372637468
SRR602282	-16.817326742080393	-25.353321302861026	Skin - Sun Exposed (Lower leg)	180235.36839596866
SRR1405965	-44.02907004594307	-31.223998246076007	Skin - Sun Exposed (Lower leg)	179659.90481982275
SRR1338862	50.796535145634245	-33.03886115055052	Skin - Sun Exposed (Lower leg)	165666.60238458248
SRR608694	-17.36389340779435	-29.195598723990052	Skin - Sun Exposed (Lower leg)	177872.39894299099
SRR1328666	428.74935990366583	34.262998553819614	Skin - Sun Exposed (Lower leg)	103755.0531420973
SRR1367965	-28.73078693568948	-35.02818362684531	Skin - Sun Exposed (Lower leg)	178716.18270967322
SRR615707	153.75384360103936	-9.651793849552101	Skin - Sun Exposed (Lower leg)	148629.68755572784
SRR1332588	-8.45588951185851	-20.282093578878005	Skin - Sun Exposed (Lower leg)	177705.98051281908
SRR1078234	-23.304276739597782	-27.830798096425156	Skin - Sun Exposed (Lower leg)	177875.74401858504
SRR1459256	-28.27575078748217	-27.775392298642668	Skin - Sun Exposed (Lower leg)	180259.13388780993
SRR1445677	-17.524851878155808	-25.185928519997983	Skin - Sun Exposed (Lower leg)	176970.9991321007
SRR1384006	2.929458073301562	-27.937282603326455	Skin - Sun Exposed (Lower leg)	173288.65046479
SRR1358041	-40.876588394498846	-26.11017061125663	Skin - Sun Exposed (Lower leg)	179173.83159143466
SRR1328429	11.277488906849781	-35.41166663510018	Skin - Sun Exposed (Lower leg)	171778.76709723903
SRR615395	88.01768641926478	-14.316724227168269	Skin - Sun Exposed (Lower leg)	158066.7360503003
SRR1333789	-11.439068890685489	-25.46490026621696	Skin - Sun Exposed (Lower leg)	176515.51565843273
SRR655899	-35.154965803910265	-38.79503430141378	Skin - Sun Exposed (Lower leg)	178093.35153379707
SRR1368141	-31.72049698255843	-21.496714626648966	Skin - Sun Exposed (Lower leg)	181499.1973309177
SRR1315124	-43.2002271860979	-30.926878054496022	Skin - Sun Exposed (Lower leg)	183154.04293437855
SRR1325446	-2.8109626820566316	-38.061626955575974	Skin - Sun Exposed (Lower leg)	171634.20052406774
SRR1097270	-43.32032391501532	-12.027337200223808	Skin - Sun Exposed (Lower leg)	185756.4761407138
SRR1465565	-33.45035678038229	-5.878825640472564	Skin - Sun Exposed (Lower leg)	180410.0498109457
SRR1308612	-67.63045885261518	-35.46433395708515	Skin - Sun Exposed (Lower leg)	186076.13567407825
SRR1323558	-99.06925048800228	-26.534193664468386	Skin - Sun Exposed (Lower leg)	191355.16155571624
SRR1309534	-44.64876370103911	-32.515820941940305	Skin - Sun Exposed (Lower leg)	182268.34225563222
SRR1413349	-60.878764751857794	-35.32677621804937	Skin - Sun Exposed (Lower leg)	181216.5199071758
SRR1349080	9.597125481778168	-32.759141258969215	Skin - Sun Exposed (Lower leg)	173619.1185400439
SRR1498909	-20.063833542340944	-19.291496628933285	Skin - Sun Exposed (Lower leg)	179553.4568105902
SRR1310031	-56.258335072278285	-31.426278855132953	Skin - Sun Exposed (Lower leg)	184749.8196675005
SRR1502143	-11.612414842809653	-26.73789019476414	Skin - Sun Exposed (Lower leg)	175695.5309382716
SRR606982	-106.45574044844159	-39.77256150031371	Skin - Sun Exposed (Lower leg)	195757.8378034867
SRR1366895	-18.58255618109841	-27.262613561981034	Skin - Sun Exposed (Lower leg)	178380.01680180102
SRR1457126	-34.00967994269665	-24.54003114122869	Skin - Sun Exposed (Lower leg)	180752.9532208194
SRR1331359	-59.88633415316624	-28.98139820923908	Skin - Sun Exposed (Lower leg)	185954.19781300254
SRR1434889	-44.85758321443204	-28.754803835669716	Skin - Sun Exposed (Lower leg)	181758.1248803182
SRR1358202	-2.221730355516779	-31.79760668556752	Skin - Sun Exposed (Lower leg)	175112.56600562946
SRR1332164	-18.037877631011167	-29.05661307497813	Skin - Sun Exposed (Lower leg)	175139.40859980707
SRR655840	-41.57115276877577	-22.98730660713895	Skin - Sun Exposed (Lower leg)	181892.9794745178
SRR662450	-22.240741244350556	-29.705760918617745	Skin - Sun Exposed (Lower leg)	176163.13153617928
SRR1416003	-31.37643912177717	-28.333823698211933	Skin - Sun Exposed (Lower leg)	181268.6664852238
SRR1087850	-11.564685154346952	-37.92144170243157	Skin - Sun Exposed (Lower leg)	176952.5547307221
SRR1384290	-24.586621524678694	-39.301954261354624	Skin - Sun Exposed (Lower leg)	174179.86315436685
SRR658657	-163.71567748605932	-38.63427781224881	Skin - Sun Exposed (Lower leg)	204240.45094552916
SRR603212	-6.972032807872563	-25.229262754018542	Skin - Sun Exposed (Lower leg)	174650.81613696466
SRR602646	-89.7725746937229	-29.75181959796452	Skin - Sun Exposed (Lower leg)	191654.41400194215
SRR600786	-58.425894251458274	-24.669474680408598	Skin - Sun Exposed (Lower leg)	189058.8804710603
SRR1459280	18.46238765073121	-27.13679561035975	Skin - Sun Exposed (Lower leg)	169906.7029516657
SRR1069967	-28.8947583478864	-31.058423267689296	Skin - Sun Exposed (Lower leg)	181827.02433667032
SRR1410742	-46.08634381815691	-31.020271761262332	Skin - Sun Exposed (Lower leg)	181342.956522919
SRR1478207	-52.00293615989134	-37.38097068393037	Skin - Sun Exposed (Lower leg)	184104.56266433068
SRR1090359	-1.0513135682389125	-27.359451120975134	Skin - Sun Exposed (Lower leg)	173045.29481914995
SRR603292	-42.36685989983055	-23.416908994669654	Skin - Sun Exposed (Lower leg)	185169.69133695733
SRR1399413	13.215131708857138	-30.307134725421815	Skin - Sun Exposed (Lower leg)	172857.43002567874
SRR662438	-96.87512210545968	-46.181707036943955	Skin - Sun Exposed (Lower leg)	186994.66622996537
SRR1418902	14.164975976041209	-32.17883091938596	Skin - Sun Exposed (Lower leg)	170541.99521849828
SRR1310712	-58.29626941164962	-24.195401318786402	Skin - Sun Exposed (Lower leg)	186956.29417692678
SRR604653	35.20764078178016	-31.457929094488364	Skin - Sun Exposed (Lower leg)	165457.31602718713
SRR1480408	-28.80372409403771	-28.214957413761333	Skin - Sun Exposed (Lower leg)	179531.43537403876
SRR1310075	-47.54751303799704	-31.259895383340556	Skin - Sun Exposed (Lower leg)	179920.59075738874
SRR661373	-37.82403844838227	-36.52023003514253	Skin - Sun Exposed (Lower leg)	177388.12811103265
SRR615201	-19.58533338042085	-35.436170639380094	Skin - Sun Exposed (Lower leg)	177163.6710879024
SRR1440940	-5.455927399369424	-19.579928113925966	Skin - Sun Exposed (Lower leg)	177000.8965910186
SRR1413686	-43.81565083938914	-42.0404676529143	Skin - Sun Exposed (Lower leg)	183495.4093119161
SRR1434355	5.155039547819544	-25.618919551869414	Skin - Sun Exposed (Lower leg)	169433.78645091347
SRR1309767	-25.149389440674714	-32.31718891229294	Skin - Sun Exposed (Lower leg)	175301.3008944261
SRR1347298	-23.713097020991963	-32.86046960926799	Skin - Sun Exposed (Lower leg)	179407.86671378926
SRR1314707	45.87455460752494	-30.864836675306332	Skin - Sun Exposed (Lower leg)	166557.14871859745
SRR614206	81.56997459940261	-17.788632212309768	Skin - Sun Exposed (Lower leg)	160262.07137994072
SRR655613	-0.7708962613995484	-34.45776686823319	Skin - Sun Exposed (Lower leg)	171454.24185182
